curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
4M,transmission_proxy,transmission_proxy_samples,346,1.365529455983614,0.9506950167073702
4M,transmission_proxy,transmission_proxy_samples,354,1.397102391382079,0.9767870613086531
4M,transmission_proxy,transmission_proxy_samples,364,1.4365685606301604,0.9466078794378037
4M,transmission_proxy,transmission_proxy_samples,372,1.4681414960286254,0.9386592602317103
4M,transmission_proxy,transmission_proxy_samples,380,1.4997144314270905,0.9347233478390748
4M,transmission_proxy,transmission_proxy_samples,390,1.5391806006751718,0.9327514527776346
4M,transmission_proxy,transmission_proxy_samples,398,1.5707535360736369,0.9296942657166172
4M,transmission_proxy,transmission_proxy_samples,406,1.602326471472102,0.9115115361127577
4M,transmission_proxy,transmission_proxy_samples,416,1.6417926407201833,0.9093812189433752
4M,transmission_proxy,transmission_proxy_samples,424,1.6733655761186483,0.9089873858733508
4M,transmission_proxy,transmission_proxy_samples,432,1.7049385115171134,0.9027595152255099
4M,transmission_proxy,transmission_proxy_samples,442,1.7444046807651947,0.9138252064190677
4M,transmission_proxy,transmission_proxy_samples,450,1.7759776161636598,0.8616773649517953
4M,transmission_proxy,transmission_proxy_samples,458,1.8075505515621249,0.8552384781971423
4M,transmission_proxy,transmission_proxy_samples,466,1.83912348696059,0.8521480231418188
4M,transmission_proxy,transmission_proxy_samples,476,1.8785896562086712,0.8516979136902831
4M,transmission_proxy,transmission_proxy_samples,484,1.9101625916071363,0.8353670401375739
4M,transmission_proxy,transmission_proxy_samples,492,1.9417355270056014,0.8311613445223207
4M,transmission_proxy,transmission_proxy_samples,502,1.9812016962536827,0.8409232956073858
4M,transmission_proxy,transmission_proxy_samples,510,2.0127746316521478,0.8100120909198409
